;models;proms_sent;buys;orders_sum;profit;exp_profit;period;run;min_proms;max_proms
0;q_value_diff_c30;500;387;36813,4;14423,7;14994,9;12;3;500;500
0;q_value_diff_c40;500;382;31675,4;11899,7;11792,0;1;3;500;500
0;q_value_diff_c40;500;396;38258,1;15065,0;15217,1;2;3;500;500
0;q_value_diff_c40;500;409;40429,6;16033,8;15050,1;3;3;500;500
0;q_value_diff_c40;500;401;38431,1;15106,5;14869,2;4;3;500;500
0;q_value_diff_c40;500;410;38930,8;15275,4;15102,5;5;3;500;500
0;q_value_diff_c40;500;408;39299,8;15477,9;15038,3;6;3;500;500
0;q_value_diff_c40;500;426;39583,1;15457,5;14790,9;7;3;500;500
0;q_value_diff_c40;500;404;38293,5;15010,8;14868,7;8;3;500;500
0;q_value_diff_c40;500;415;39665,6;15597,8;15224,4;9;3;500;500
0;q_value_diff_c40;500;414;39278,4;15413,2;14880,6;10;3;500;500
0;q_value_diff_c40;500;411;38038,1;14820,1;14854,7;11;3;500;500
0;q_value_diff_c40;500;395;37755,0;14822,5;15262,1;12;3;500;500
0;q_value_diff_c50;500;373;30935,3;11610,6;11792,0;1;3;500;500
0;q_value_diff_c50;500;402;39359,9;15562,0;15290,2;2;3;500;500
0;q_value_diff_c50;500;398;38764,8;15300,4;14982,5;3;3;500;500
0;q_value_diff_c50;500;402;38962,6;15363,3;15274,3;4;3;500;500
0;q_value_diff_c50;500;392;37271,1;14607,6;15263,7;5;3;500;500
0;q_value_diff_c50;500;416;39729,3;15620,6;15041,2;6;3;500;500
0;q_value_diff_c50;500;371;35536,4;13929,2;15079,5;7;3;500;500
0;q_value_diff_c50;500;411;38748,2;15175,1;15199,7;8;3;500;500
0;q_value_diff_c50;500;397;37688,7;14771,4;14982,6;9;3;500;500
0;q_value_diff_c50;500;411;39083,3;15342,7;14920,9;10;3;500;500
0;q_value_diff_c50;500;411;39023,5;15312,8;15099,1;11;3;500;500
0;q_value_diff_c50;500;398;37598,8;14717,4;15001,3;12;3;500;500
0;linear_problem;500;378;32044,7;12120,3;12401,0;1;3;500;500
0;linear_problem;500;387;33111,1;12572,6;12263,6;2;3;500;500
0;linear_problem;500;395;33442,3;12666,2;12646,9;3;3;500;500
0;linear_problem;500;377;31412,0;11813,0;12644,8;4;3;500;500
0;linear_problem;500;355;29629,8;11119,9;12332,7;5;3;500;500
0;linear_problem;500;402;35286,3;13525,2;12714,1;6;3;500;500
0;linear_problem;500;382;31546,9;11835,4;12180,8;7;3;500;500
0;linear_problem;500;384;32569,4;12328,7;12383,9;8;3;500;500
0;linear_problem;500;384;32400,2;12244,1;12334,5;9;3;500;500
0;linear_problem;500;352;29655,4;11159,7;12204,6;10;3;500;500
0;linear_problem;500;408;34867,4;13261,7;12543,2;11;3;500;500
0;linear_problem;500;377;32895,4;12554,7;12331,4;12;3;500;500
0;highest_prob;500;379;31572,4;11875,2;11831,1;1;3;500;500
0;highest_prob;500;367;32014,9;12204,5;12355,1;2;3;500;500
0;highest_prob;500;365;32301,9;12365,9;12931,4;3;3;500;500
0;highest_prob;500;409;36311,4;13974,7;13272,2;4;3;500;500
0;highest_prob;500;389;35466,5;13732,2;13202,0;5;3;500;500
0;highest_prob;500;375;33297,9;12774,0;13504,6;6;3;500;500
0;highest_prob;500;373;33894,9;13090,4;14109,9;7;3;500;500
0;highest_prob;500;407;37951,7;14812,9;14273,6;8;3;500;500
0;highest_prob;500;380;35767,3;13963,6;14237,2;9;3;500;500
0;highest_prob;500;397;37284,9;14569,4;14771,4;10;3;500;500
0;highest_prob;500;403;37645,8;14695,9;14848,8;11;3;500;500
0;highest_prob;500;409;38620,5;15129,2;14850,5;12;3;500;500
0;highest_sizes;500;391;32728,3;12345,2;11799,3;1;3;500;500
0;highest_sizes;500;362;30436,0;11460,0;11529,3;2;3;500;500
0;highest_sizes;500;360;29391,3;10955,6;11334,9;3;3;500;500
0;highest_sizes;500;404;34829,2;13278,6;12751,6;4;3;500;500
0;highest_sizes;500;389;32945,1;12471,5;11894,3;5;3;500;500
0;highest_sizes;500;356;31595,9;12093,9;12524,0;6;3;500;500
0;highest_sizes;500;392;32463,4;12203,7;12294,9;7;3;500;500
0;highest_sizes;500;368;31246,5;11811,2;12345,5;8;3;500;500
0;highest_sizes;500;378;32784,6;12490,3;12185,8;9;3;500;500
0;highest_sizes;500;392;34060,2;13002,1;12804,5;10;3;500;500
0;highest_sizes;500;369;31075,5;11716,7;12655,4;11;3;500;500
0;highest_sizes;500;373;31833,5;12059,8;12716,7;12;3;500;500
0;highest_profit;500;375;31241,1;11745,5;11860,2;1;3;500;500
0;highest_profit;500;344;29809,8;11308,9;12295,5;2;3;500;500
0;highest_profit;500;385;34450,9;13260,4;13004,2;3;3;500;500
0;highest_profit;500;401;35931,2;13856,6;12969,6;4;3;500;500
0;highest_profit;500;369;33590,8;12974,4;13343,0;5;3;500;500
0;highest_profit;500;355;31394,8;12002,4;13364,4;6;3;500;500
0;highest_profit;500;399;36271,3;14044,6;13872,2;7;3;500;500
0;highest_profit;500;366;33462,8;12937,4;13209,5;8;3;500;500
0;highest_profit;500;412;37322,6;14453,3;13591,4;9;3;500;500
0;highest_profit;500;408;36508,3;14082,2;13714,0;10;3;500;500
0;highest_profit;500;396;35571,5;13721,7;13850,1;11;3;500;500
0;highest_profit;500;394;35569,6;13738,8;14311,6;12;3;500;500
0;last_buyers;500;385;32152,1;12111,1;11321,2;1;3;500;500
0;last_buyers;500;385;32082,0;12076,0;11462,8;2;3;500;500
0;last_buyers;500;382;33354,3;12739,2;12210,8;3;3;500;500
0;last_buyers;500;384;34909,5;13498,8;13524,3;4;3;500;500
0;last_buyers;500;404;36290,5;14009,3;13500,0;5;3;500;500
0;last_buyers;500;389;35790,8;13894,4;13715,3;6;3;500;500
0;last_buyers;500;397;36271,4;14062,7;14107,9;7;3;500;500
0;last_buyers;500;407;38890,9;15282,4;14516,0;8;3;500;500
0;last_buyers;500;400;37287,2;14543,6;14428,1;9;3;500;500
0;last_buyers;500;397;37296,6;14575,3;14578,0;10;3;500;500
0;last_buyers;500;393;35994,6;13960,3;14109,6;11;3;500;500
0;last_buyers;500;406;37497,6;14594,8;14310,5;12;3;500;500
0;no_buyers;500;379;31984,9;12081,5;11522,0;1;3;500;500
0;no_buyers;500;378;30991,5;11593,8;11078,5;2;3;500;500
0;no_buyers;500;390;31709,2;11844,6;11099,4;3;3;500;500
0;no_buyers;500;387;32410,8;12222,4;12049,8;4;3;500;500
0;no_buyers;500;391;32287,9;12124,9;11706,5;5;3;500;500
0;no_buyers;500;350;28516,5;10608,3;11377,5;6;3;500;500
0;no_buyers;500;394;32629,1;12268,5;11384,5;7;3;500;500
0;no_buyers;500;401;33037,4;12409,7;11376,5;8;3;500;500
0;no_buyers;500;360;28922,6;10721,3;11339,3;9;3;500;500
0;no_buyers;500;387;31359,2;11696,6;11360,3;10;3;500;500
0;no_buyers;500;348;28120,4;10428,2;11408,4;11;3;500;500
0;no_buyers;500;384;31766,2;11927,1;11610,1;12;3;500;500
0;random_choice;500;373;31145,8;11715,9;11456,5;1;3;500;500
0;random_choice;500;350;28892,6;10796,3;11225,3;2;3;500;500
0;random_choice;500;392;31834,0;11889,0;11266,6;3;3;500;500
0;random_choice;500;386;32240,5;12146,3;11462,2;4;3;500;500
0;random_choice;500;384;31880,8;11984,4;11784,1;5;3;500;500
0;random_choice;500;382;31253,3;11688,7;11442,7;6;3;500;500
0;random_choice;500;352;28157,2;10410,6;11152,0;7;3;500;500
0;random_choice;500;382;31900,3;12012,2;11662,9;8;3;500;500
0;random_choice;500;359;29416,8;10977,4;11456,8;9;3;500;500
0;random_choice;500;369;30106,6;11232,3;11298,5;10;3;500;500
0;random_choice;500;361;28801,9;10651,9;11197,4;11;3;500;500
0;random_choice;500;365;29730,8;11080,4;11186,5;12;3;500;500
0;c_balanced;500;451;35105,0;12993,5;11996,0;1;3;600;600
0;c_balanced;500;428;33349,7;12322,8;11996,0;2;3;600;600
0;c_balanced;500;396;30948,6;11410,3;11996,0;3;3;600;600
0;c_balanced;500;425;32922,2;12136,1;11996,0;4;3;600;600
0;c_balanced;500;438;34540,3;12828,2;11996,0;5;3;600;600
0;c_balanced;500;401;31323,2;11552,6;11996,0;6;3;600;600
0;c_balanced;500;402;31360,2;11562,1;11996,0;7;3;600;600
0;c_balanced;500;400;31640,3;11720,1;11996,0;8;3;600;600
0;c_balanced;500;404;31885,4;11806,7;11996,0;9;3;600;600
0;c_balanced;500;400;31504,7;11652,4;11996,0;10;3;600;600
0;c_balanced;500;393;30362,7;11144,3;11996,0;11;3;600;600
0;c_balanced;500;429;33927,9;12602,9;11996,0;12;3;600;600
0;c_umkippheuristik;600;388;32352,4;12084,2;11823,7;1;3;600;600
0;c_umkippheuristik;600;403;37463,9;14504,9;13786,9;2;3;600;600
0;c_umkippheuristik;600;426;43673,5;17402,7;17395,1;3;3;600;600
0;c_umkippheuristik;600;441;44803,2;17832,6;17788,2;4;3;600;600
0;c_umkippheuristik;600;445;45061,0;17925,5;17869,3;5;3;600;600
0;c_umkippheuristik;600;429;43316,3;17197,2;18384,0;6;3;600;600
0;c_umkippheuristik;600;484;48768,9;19428,4;18574,2;7;3;600;600
0;c_umkippheuristik;600;475;47480,0;18865,0;18104,2;8;3;600;600
0;c_umkippheuristik;600;480;47277,3;18718,6;18380,1;9;3;600;600
0;c_umkippheuristik;600;489;47864,1;18931,0;18441,9;10;3;600;600
0;c_umkippheuristik;600;472;46598,7;18451,4;18336,8;11;3;600;600
0;c_umkippheuristik;600;479;47391,3;18784,6;18707,5;12;3;600;600
0;q_value_diff_c1;600;373;31175,0;11630,5;11798,7;1;3;600;600
0;q_value_diff_c1;600;393;35780,8;13753,4;13276,0;2;3;600;600
0;q_value_diff_c1;600;401;41636,3;16609,1;17502,4;3;3;600;600
0;q_value_diff_c1;600;425;45434,2;18292,1;19499,0;4;3;600;600
0;q_value_diff_c1;600;463;48379,3;19422,7;19138,5;5;3;600;600
0;q_value_diff_c1;600;446;46203,8;18487,9;18841,7;6;3;600;600
0;q_value_diff_c1;600;478;49368,0;19782,0;19447,3;7;3;600;600
0;q_value_diff_c1;600;473;48638,6;19462,3;19185,8;8;3;600;600
0;q_value_diff_c1;600;483;48252,1;19179,1;18814,5;9;3;600;600
0;q_value_diff_c1;600;495;49207,3;19548,7;19090,7;10;3;600;600
0;q_value_diff_c1;600;490;48756,8;19368,4;18926,9;11;3;600;600
0;q_value_diff_c1;600;483;48162,0;19134,0;19121,7;12;3;600;600
0;q_value_diff_c10000;600;384;31913,4;11900,7;11826,8;1;3;600;600
0;q_value_diff_c10000;600;353;34882,9;13664,4;15025,9;2;3;600;600
0;q_value_diff_c10000;600;403;39472,0;15509,0;15646,9;3;3;600;600
0;q_value_diff_c10000;600;415;39727,0;15528,5;15826,5;4;3;600;600
0;q_value_diff_c10000;600;440;41510,5;16195,2;15524,8;5;3;600;600
0;q_value_diff_c10000;600;427;40922,4;16018,2;15788,6;6;3;600;600
0;q_value_diff_c10000;600;423;39641,6;15413,8;15715,7;7;3;600;600
0;q_value_diff_c10000;600;436;41418,6;16185,3;16065,0;8;3;600;600
0;q_value_diff_c10000;600;421;39711,8;15466,9;15754,8;9;3;600;600
0;q_value_diff_c10000;600;438;41715,4;16315,7;15814,9;10;3;600;600
0;q_value_diff_c10000;600;420;39309,0;15274,5;15937,5;11;3;600;600
0;q_value_diff_c10000;600;430;40166,5;15613,3;15668,6;12;3;600;600
0;q_value_diff_c10;600;368;30350,6;11263,3;11798,7;1;3;600;600
0;q_value_diff_c10;600;382;34244,6;13084,3;13261,3;2;3;600;600
0;q_value_diff_c10;600;425;43980,4;17565,2;17425,4;3;3;600;600
0;q_value_diff_c10;600;487;51561,1;20797,6;19293,5;4;3;600;600
0;q_value_diff_c10;600;451;46979,9;18830,9;18953,1;5;3;600;600
0;q_value_diff_c10;600;484;49478,0;19783,0;19373,0;6;3;600;600
0;q_value_diff_c10;600;482;49091,0;19607,5;19228,6;7;3;600;600
0;q_value_diff_c10;600;480;47594,0;18877,0;18936,2;8;3;600;600
0;q_value_diff_c10;600;497;50270,4;20062,2;19363,0;9;3;600;600
0;q_value_diff_c10;600;484;48308,6;19198,3;18861,8;10;3;600;600
0;q_value_diff_c10;600;505;50266,5;19988,2;19040,2;11;3;600;600
0;q_value_diff_c10;600;485;47897,7;18983,9;19037,5;12;3;600;600
0;q_value_diff_c20;600;392;33149,3;12446,7;11874,9;1;3;600;600
0;q_value_diff_c20;600;379;33917,3;12947,7;13073,5;2;3;600;600
0;q_value_diff_c20;600;434;43807,4;17397,7;17581,4;3;3;600;600
0;q_value_diff_c20;600;448;46863,1;18799,6;19319,3;4;3;600;600
0;q_value_diff_c20;600;429;45275,7;18176,9;19118,7;5;3;600;600
0;q_value_diff_c20;600;475;49250,9;19750,5;19443,6;6;3;600;600
0;q_value_diff_c20;600;481;47755,6;18948,8;18648,9;7;3;600;600
0;q_value_diff_c20;600;486;49626,1;19839,0;19190,2;8;3;600;600
0;q_value_diff_c20;600;455;45644,0;18127,0;19051,9;9;3;600;600
0;q_value_diff_c20;600;502;50283,9;20024,0;19470,9;10;3;600;600
0;q_value_diff_c20;600;483;49107,7;19606,8;19033,5;11;3;600;600
0;q_value_diff_c20;600;482;48031,3;19077,6;18866,7;12;3;600;600
0;q_value_diff_c30;600;381;31905,5;11923,7;11826,8;1;3;600;600
0;q_value_diff_c30;600;401;39486,0;15534,0;15110,1;2;3;600;600
0;q_value_diff_c30;600;385;37984,6;14927,3;15577,5;3;3;600;600
0;q_value_diff_c30;600;402;38390,5;14977,3;15989,0;4;3;600;600
0;q_value_diff_c30;600;434;41185,0;16086,5;15524,2;5;3;600;600
0;q_value_diff_c30;600;429;39888,7;15483,4;15377,8;6;3;600;600
0;q_value_diff_c30;600;456;42450,7;16521,4;15623,3;7;3;600;600
0;q_value_diff_c30;600;439;41096,4;15997,2;15821,4;8;3;600;600
0;q_value_diff_c30;600;443;40490,2;15658,1;15820,3;9;3;600;600
0;q_value_diff_c30;600;442;41780,4;16312,2;16072,1;10;3;600;600
0;q_value_diff_c30;600;446;41557,1;16164,5;15839,1;11;3;600;600
0;q_value_diff_c30;600;426;40085,9;15608,9;16026,5;12;3;600;600
0;q_value_diff_c40;600;387;32648,3;12241,2;11826,8;1;3;600;600
0;q_value_diff_c40;600;392;38137,9;14940,9;14950,2;2;3;600;600
0;q_value_diff_c40;600;426;41995,4;16563,7;15713,7;3;3;600;600
0;q_value_diff_c40;600;409;39076,1;15257,1;15749,5;4;3;600;600
0;q_value_diff_c40;600;451;42187,6;16434,8;15619,8;5;3;600;600
0;q_value_diff_c40;600;450;41408,4;16054,2;15773,8;6;3;600;600
0;q_value_diff_c40;600;436;40226,3;15589,2;15686,1;7;3;600;600
0;q_value_diff_c40;600;447;41847,1;16300,6;16003,9;8;3;600;600
0;q_value_diff_c40;600;409;37898,4;14668,2;15867,8;9;3;600;600
0;q_value_diff_c40;600;455;42036,3;16323,1;15867,3;10;3;600;600
0;q_value_diff_c40;600;447;41746,1;16250,0;15921,6;11;3;600;600
0;q_value_diff_c40;600;436;40055,3;15503,6;15809,5;12;3;600;600
0;q_value_diff_c50;600;368;30614,7;11395,3;11826,8;1;3;600;600
0;q_value_diff_c50;600;397;38563,6;15108,8;15028,3;2;3;600;600
0;q_value_diff_c50;600;394;38464,0;15086,0;15517,4;3;3;600;600
0;q_value_diff_c50;600;426;40843,7;15987,9;16101,3;4;3;600;600
0;q_value_diff_c50;600;436;40577,2;15764,6;15748,1;5;3;600;600
0;q_value_diff_c50;600;423;39646,9;15416,5;15611,9;6;3;600;600
0;q_value_diff_c50;600;434;41462,6;16225,3;15973,9;7;3;600;600
0;q_value_diff_c50;600;422;39346,1;15275,0;15770,9;8;3;600;600
0;q_value_diff_c50;600;439;41293,6;16095,8;16107,4;9;3;600;600
0;q_value_diff_c50;600;428;40130,0;15613,0;15651,3;10;3;600;600
0;q_value_diff_c50;600;423;39080,6;15133,3;15916,0;11;3;600;600
0;q_value_diff_c50;600;455;42483,7;16546,8;16096,0;12;3;600;600
0;linear_problem;600;378;32540,0;12268,0;12406,2;1;3;600;600
0;linear_problem;600;386;33764,6;12808,3;12095,2;2;3;600;600
0;linear_problem;600;414;37569,0;14458,5;13906,5;3;3;600;600
0;linear_problem;600;429;39011,8;15044,9;14472,0;4;3;600;600
0;linear_problem;600;407;35565,3;13519,7;13903,9;5;3;600;600
0;linear_problem;600;430;37008,3;14034,2;14238,4;6;3;600;600
0;linear_problem;600;440;38569,7;14724,8;14360,6;7;3;600;600
0;linear_problem;600;423;36547,2;13866,6;14768,8;8;3;600;600
0;linear_problem;600;453;39111,9;14878,9;14376,5;9;3;600;600
0;linear_problem;600;450;37833,8;14266,9;14158,7;10;3;600;600
0;linear_problem;600;419;35868,4;13563,2;14366,2;11;3;600;600
0;linear_problem;600;461;40384,9;15443,5;14671,3;12;3;600;600
0;highest_prob;600;356;29638,7;11015,3;11879,5;1;3;600;600
0;highest_prob;600;407;36532,5;14003,2;13019,5;2;3;600;600
0;highest_prob;600;410;38028,0;14724,0;14575,0;3;3;600;600
0;highest_prob;600;424;40039,5;15603,7;16130,2;4;3;600;600
0;highest_prob;600;449;41906,5;16312,3;16038,9;5;3;600;600
0;highest_prob;600;446;42947,3;16859,7;16168,1;6;3;600;600
0;highest_prob;600;437;40521,7;15727,8;16165,5;7;3;600;600
0;highest_prob;600;449;42258,8;16488,4;16643,2;8;3;600;600
0;highest_prob;600;455;43753,7;17181,9;17208,0;9;3;600;600
0;highest_prob;600;454;43454,0;17041,0;17047,5;10;3;600;600
0;highest_prob;600;454;44452,2;17540,1;17576,4;11;3;600;600
0;highest_prob;600;456;44098,9;17345,5;17637,9;12;3;600;600
0;highest_sizes;600;378;31424,2;11710,1;11851,6;1;3;600;600
0;highest_sizes;600;377;33037,0;12525,5;12446,8;2;3;600;600
0;highest_sizes;600;398;35577,8;13606,9;13654,3;3;3;600;600
0;highest_sizes;600;438;40032,6;15474,3;15138,9;4;3;600;600
0;highest_sizes;600;449;40711,7;15714,9;15210,8;5;3;600;600
0;highest_sizes;600;472;42519,8;16411,9;15358,0;6;3;600;600
0;highest_sizes;600;453;40658,4;15652,2;15243,9;7;3;600;600
0;highest_sizes;600;448;39447,2;15091,6;15895,3;8;3;600;600
0;highest_sizes;600;471;43259,8;16790,9;16134,6;9;3;600;600
0;highest_sizes;600;441;40698,5;15780,2;15986,4;10;3;600;600
0;highest_sizes;600;465;42661,9;16546,0;16268,8;11;3;600;600
0;highest_sizes;600;457;43247,1;16910,5;16102,3;12;3;600;600
0;highest_profit;600;418;34398,1;12837,1;11871,7;1;3;600;600
0;highest_profit;600;371;32579,1;12350,6;12670,4;2;3;600;600
0;highest_profit;600;404;36974,8;14251,4;14352,8;3;3;600;600
0;highest_profit;600;446;41664,2;16218,1;15249,0;4;3;600;600
0;highest_profit;600;427;39947,1;15530,5;15459,8;5;3;600;600
0;highest_profit;600;444;41022,9;15915,5;15569,1;6;3;600;600
0;highest_profit;600;427;39511,1;15312,6;16077,1;7;3;600;600
0;highest_profit;600;449;41254,9;15986,5;16332,1;8;3;600;600
0;highest_profit;600;462;43222,5;16853,3;16180,0;9;3;600;600
0;highest_profit;600;442;40584,2;15714,1;16207,6;10;3;600;600
0;highest_profit;600;440;40558,6;15719,3;16564,4;11;3;600;600
0;highest_profit;600;448;42042,0;16389,0;16697,9;12;3;600;600
0;last_buyers;600;387;31347,1;11590,6;11465,6;1;3;600;600
0;last_buyers;600;397;34621,6;13137,8;11936,7;2;3;600;600
0;last_buyers;600;369;33224,6;12691,3;13277,3;3;3;600;600
0;last_buyers;600;427;39461,2;15287,6;15523,5;4;3;600;600
0;last_buyers;600;402;36740,2;14152,1;14831,4;5;3;600;600
0;last_buyers;600;428;40277,6;15686,8;15530,8;6;3;600;600
0;last_buyers;600;450;42257,9;16478,9;15866,0;7;3;600;600
0;last_buyers;600;461;43127,4;16814,7;15771,9;8;3;600;600
0;last_buyers;600;434;39789,8;15388,9;16163,9;9;3;600;600
0;last_buyers;600;435;40616,1;15793,0;16737,9;10;3;600;600
0;last_buyers;600;469;44697,2;17527,6;17034,9;11;3;600;600
0;last_buyers;600;468;44110,8;17243,4;16347,6;12;3;600;600
0;no_buyers;600;367;30402,4;11298,2;11677,3;1;3;600;600
0;no_buyers;600;385;31655,5;11762,7;11505,7;2;3;600;600
0;no_buyers;600;400;33177,6;12388,8;11872,7;3;3;600;600
0;no_buyers;600;409;33624,7;12531,4;13325,6;4;3;600;600
0;no_buyers;600;388;31740,5;11778,2;12910,0;5;3;600;600
0;no_buyers;600;421;34676,4;12949,2;12574,1;6;3;600;600
0;no_buyers;600;409;33431,1;12434,6;12691,5;7;3;600;600
0;no_buyers;600;441;35597,4;13229,7;12682,5;8;3;600;600
0;no_buyers;600;402;33368,3;12466,1;13210,5;9;3;600;600
0;no_buyers;600;456;37347,5;13969,7;13138,2;10;3;600;600
0;no_buyers;600;435;36108,7;13539,4;13191,7;11;3;600;600
0;no_buyers;600;421;36113,0;13667,5;13868,0;12;3;600;600
0;random_choice;600;355;29615,8;11012,9;11562,4;1;3;600;600
0;random_choice;600;370;30602,0;11371,0;11753,1;2;3;600;600
0;random_choice;600;373;32115,0;12100,5;12556,0;3;3;600;600
0;random_choice;600;418;35915,4;13595,7;13228,6;4;3;600;600
0;random_choice;600;407;34840,5;13157,2;12989,5;5;3;600;600
0;random_choice;600;410;34570,7;12995,3;13398,3;6;3;600;600
0;random_choice;600;385;32622,8;12246,4;13341,1;7;3;600;600
0;random_choice;600;398;32874,9;12255,4;13288,0;8;3;600;600
0;random_choice;600;420;34827,8;13033,9;13293,6;9;3;600;600
0;random_choice;600;448;37630,6;14183,3;13373,1;10;3;600;600
0;random_choice;600;427;36290,4;13702,2;13315,8;11;3;600;600
0;random_choice;600;439;37435,7;14166,8;13539,4;12;3;600;600
0;c_balanced;500;424;32944,9;12156,4;11996,0;1;3;700;700
0;c_balanced;500;409;32695,6;12166,8;11996,0;2;3;700;700
0;c_balanced;500;421;32593,8;12007,9;11996,0;3;3;700;700
0;c_balanced;500;410;32061,3;11840,6;11996,0;4;3;700;700
0;c_balanced;500;411;31929,7;11765,9;11996,0;5;3;700;700
0;c_balanced;500;407;31633,9;11654,0;11996,0;6;3;700;700
0;c_balanced;500;423;33196,7;12291,4;11996,0;7;3;700;700
0;c_balanced;500;401;31260,2;11521,1;11996,0;8;3;700;700
0;c_balanced;500;403;31457,0;11601,5;11996,0;9;3;700;700
0;c_balanced;500;423;33157,1;12271,6;11996,0;10;3;700;700
0;c_balanced;500;411;32173,2;11887,6;11996,0;11;3;700;700
0;c_balanced;500;435;33401,8;12285,9;11996,0;12;3;700;700
0;c_umkippheuristik;700;396;33015,2;12243,6;11923,2;1;3;700;700
0;c_umkippheuristik;700;384;36086,4;13887,2;13764,0;2;3;700;700
0;c_umkippheuristik;700;436;46559,0;18655,5;19024,2;3;3;700;700
0;c_umkippheuristik;700;459;46179,7;18258,8;19341,4;4;3;700;700
0;c_umkippheuristik;700;491;50972,5;20367,3;20477,5;5;3;700;700
0;c_umkippheuristik;700;504;51497,4;20512,7;20585,0;6;3;700;700
0;c_umkippheuristik;700;505;51807,9;20658,9;20615,6;7;3;700;700
0;c_umkippheuristik;700;521;52517,4;20869,7;21051,9;8;3;700;700
0;c_umkippheuristik;700;509;51613,6;20525,8;20935,9;9;3;700;700
0;c_umkippheuristik;700;504;50716,1;20122,1;21062,1;10;3;700;700
0;c_umkippheuristik;700;545;55104,0;21947,0;21204,7;11;3;700;700
0;c_umkippheuristik;700;510;51189,0;20304,5;20926,5;12;3;700;700
0;q_value_diff_c1;700;369;31805,4;11881,7;11913,8;1;3;700;700
0;q_value_diff_c1;700;395;35997,3;13743,7;13333,3;2;3;700;700
0;q_value_diff_c1;700;430;45181,9;18021,0;17916,5;3;3;700;700
0;q_value_diff_c1;700;518;56176,8;22726,4;21545,7;4;3;700;700
0;q_value_diff_c1;700;495;51954,7;20822,3;21138,8;5;3;700;700
0;q_value_diff_c1;700;518;54254,3;21765,1;21613,4;6;3;700;700
0;q_value_diff_c1;700;547;55907,2;22330,6;21615,5;7;3;700;700
0;q_value_diff_c1;700;510;51541,2;20480,6;21321,0;8;3;700;700
0;q_value_diff_c1;700;543;54412,4;21619,2;21613,2;9;3;700;700
0;q_value_diff_c1;700;537;54522,3;21728,1;21589,9;10;3;700;700
0;q_value_diff_c1;700;534;53690,1;21339,1;21294,5;11;3;700;700
0;q_value_diff_c1;700;547;55491,8;22122,9;21765,7;12;3;700;700
0;q_value_diff_c10000;700;396;33508,9;12490,5;11790,5;1;3;700;700
0;q_value_diff_c10000;700;405;39965,3;15637,7;14825,3;2;3;700;700
0;q_value_diff_c10000;700;393;37722,9;14624,5;15225,8;3;3;700;700
0;q_value_diff_c10000;700;455;44375,3;17392,7;18301,7;4;3;700;700
0;q_value_diff_c10000;700;479;46741,7;18359,8;18196,4;5;3;700;700
0;q_value_diff_c10000;700;461;44545,1;17423,5;17888,7;6;3;700;700
0;q_value_diff_c10000;700;499;48958,1;19288,1;18602,9;7;3;700;700
0;q_value_diff_c10000;700;496;46570,3;18121,1;17938,6;8;3;700;700
0;q_value_diff_c10000;700;479;46178,3;18078,1;18222,7;9;3;700;700
0;q_value_diff_c10000;700;499;46900,9;18259,5;18483,7;10;3;700;700
0;q_value_diff_c10000;700;511;48932,4;19167,2;18275,7;11;3;700;700
0;q_value_diff_c10000;700;484;45495,3;17691,6;18036,7;12;3;700;700
0;q_value_diff_c10;700;390;33624,7;12602,4;11913,8;1;3;700;700
0;q_value_diff_c10;700;352;32410,0;12337,0;13304,6;2;3;700;700
0;q_value_diff_c10;700;430;44656,2;17758,1;18126,0;3;3;700;700
0;q_value_diff_c10;700;476;51914,6;20973,3;21766,7;4;3;700;700
0;q_value_diff_c10;700;487;52225,8;21029,9;21312,6;5;3;700;700
0;q_value_diff_c10;700;534;56421,2;22704,6;21740,2;6;3;700;700
0;q_value_diff_c10;700;545;56172,7;22481,3;21229,8;7;3;700;700
0;q_value_diff_c10;700;509;51475,7;20456,8;21214,3;8;3;700;700
0;q_value_diff_c10;700;529;53617,3;21347,6;21880,7;9;3;700;700
0;q_value_diff_c10;700;527;53440,0;21277,0;21650,6;10;3;700;700
0;q_value_diff_c10;700;528;53121,1;21108,5;21320,7;11;3;700;700
0;q_value_diff_c10;700;552;55245,0;21954,5;21547,0;12;3;700;700
0;q_value_diff_c20;700;369;31284,4;11621,2;11913,8;1;3;700;700
0;q_value_diff_c20;700;369;34016,6;12987,3;13439,4;2;3;700;700
0;q_value_diff_c20;700;423;43366,6;17176,3;17550,9;3;3;700;700
0;q_value_diff_c20;700;473;51697,4;20891,7;21762,2;4;3;700;700
0;q_value_diff_c20;700;479;50436,4;20207,2;21140,8;5;3;700;700
0;q_value_diff_c20;700;500;52447,9;21024,0;21815,3;6;3;700;700
0;q_value_diff_c20;700;531;55377,4;22209,7;21501,1;7;3;700;700
0;q_value_diff_c20;700;514;52162,3;20755,2;21097,6;8;3;700;700
0;q_value_diff_c20;700;530;53851,0;21455,5;21805,8;9;3;700;700
0;q_value_diff_c20;700;526;52460,5;20796,2;21467,6;10;3;700;700
0;q_value_diff_c20;700;530;53261,1;21160,6;21550,6;11;3;700;700
0;q_value_diff_c20;700;558;55815,7;22185,9;21522,9;12;3;700;700
0;q_value_diff_c30;700;378;32529,4;12162,7;11790,5;1;3;700;700
0;q_value_diff_c30;700;375;36865,6;14357,8;14983,3;2;3;700;700
0;q_value_diff_c30;700;420;40181,3;15610,7;15370,1;3;3;700;700
0;q_value_diff_c30;700;445;44500,7;17545,4;18207,8;4;3;700;700
